"Board Code","License Type Code","Licensee Name","Rank Code","Modifier Code","Mailing Name","Mailing Street Address","Mailing Address Line 2","Mailing Address Line 3","Mailing City","Mailing State Code","Mailing Zip Code","Primary Phone Number","Mailing County Code","Business Name","Filler","Location Street Address","Location Address Line 2","Location Address Line 3","Location City","Location State Code","Location Zip Code","Location County Code","Location County","Secondary Phone Number","District","Region","License Number","Primary Status Code","Secondary Status Code","License Expiry Date","Last Inspection Date","Number of Seats or Rental Units","Base Risk Level","Secondary Risk Level"
"200","2010","CHINA WOK ASSOCIATION INC","SEAT","","BAO JIN CHEN","1305 N ORANGE AVE  STE 126 & 127","","","GREEN COVE SPRINGS","FL","32043","904 529 8668","20","CHINA WOK","","1305 N ORANGE AVE  STE 127","","","GREEN COVE SPRINGS","FL","32043","20","Clay","904.529.8668","5","07","SEA2001008","20","20","06/01/2026","03/25/2025","75","Risk Level 2",""
"200","2010","COMPASS GROUP USA INC","SEAT","","Licensing","2400 YORKMONT RD","ATTN: LICENSING","","CHARLOTTE","NC","28217","704-328-6109","733","COMPASS GROUP USA INC","","7500 CENTURION PKWY","","","JACKSONVILLE","FL","32256","26","Duval","904.443.3122","5","22","SEA2612596","20","20","06/01/2026","06/24/2025","188","Risk Level 2",""
"200","2010","DIPASQUA MICHAEL","SEAT","","PCMD MANAGEMENT INC","2699 LEE RD.","SUITE 430","","WINTER PARK","FL","32789","407.332.5150","58","SUBWAY #12994","","1230 PALM COAST PKWY","","","PALM COAST","FL","32137","28","Flagler","386.446.5917","5","02","SEA2800456","20","20","06/01/2026","11/22/2024","32","Risk Level 1",""
"200","2010","DIPASQUA MICHAEL","SEAT","","PCMD MANAGEMENT INC","2699 LEE RD.","SUITE 430","","WINTER PARK","FL","32789","407.332.5150","58","SUBWAY #46647","","174 CYPRESS POINT PKWY","","","PALM COAST","FL","32137","28","Flagler","386.597.6307","5","02","SEA2800713","20","20","06/01/2026","11/22/2024","26","Risk Level 1",""
"200","2010","FAST WOK INC","SEAT","","","5123-1 TIMUQUANA ROAD","","","JACKSONVILLE","FL","32210-8073","904.777.3237","26","FAST WOK","","5123-1 TIMUQUANA ROAD","","","JACKSONVILLE","FL","32210-8073","26","Duval","904.777.3237","5","18","SEA2612926","20","20","06/01/2026","03/13/2025","10","Risk Level 2",""
"200","2010","SAN JOSE MEXICAN RESTAURANT INC","SEAT","","","463797 STATE RD 200  STE 1","","","YULEE","FL","32097","","55","SAN JOSE MEXICAN GRILL","","463797 STATE RD 200  STE 1","","","YULEE","FL","32097","55","Nassau","904 548 0650","5","15","SEA5501016","20","20","06/01/2026","01/27/2025","190","Risk Level 2",""
"200","2010","ST. AUGUSTINE OCEAN INN INC","SEAT","","","3955 A1A SOUTH","","","SAINT AUGUSTINE","FL","32080","","65","AMERICA'S BEST VALUE INN","","3955 A1A SOUTH","","","SAINT AUGUSTINE","FL","32080","65","St. Johns","904.471.8010","5","23","SEA6502015","20","20","06/01/2026","01/29/2025","10","Risk Level 1",""
"200","2010","YOON'S SPOON LLC","SEAT","","","13935 SANDHILL CRANE DR","","","JACKSONVILLE","FL","32224","","26","YOON'S SPOON","","14255 BEACH BLVD #A","","","JACKSONVILLE","FL","32250","26","Duval","904-482-7716","5","17","SEA2614267","20","20","06/01/2026","01/16/2025","20","Risk Level 2",""
"200","2014","ANDOLINA LLC","HTDG","","","1307 CUTLASS ROAD","","","ORANGE PARK","FL","32065","904.444.4958","20","ANDO'S RED HOTS","","3547 UNIVERSITY BLVD N","","","JACKSONVILLE","FL","32277","26","Duval","904.444.4958","5","16","HTD2651279","20","20","06/01/2026","12/19/2024","0","Risk Level 1",""
"200","2010","BOONSANONG CORPORATION","SEAT","","","301 10 AVE N","","","JACKSONVILLE BEACH","FL","32250","904.372.9149","26","BUDDHAS BELLY ROYAL THAI CUISINE","","301 10 AVE N","","","JACKSONVILLE BEACH","FL","32250","26","Duval","904.372.0149","5","17","SEA2614442","45","20","06/01/2025","02/19/2025","150","Risk Level 2",""
"200","2010","CEDAR RIVER SEAFOOD OF GAINESVILLE INC","SEAT","","","5141 N.W. 43RD STREET","SUITE 101","","GAINESVILLE","FL","32606","352.371.4848","11","CEDAR RIVER SEAFOOD","","5141 NW 43RD ST SUITE 101","","","GAINESVILLE","FL","32606","11","Alachua","352.371.4848","5","05","SEA1103284","20","20","06/01/2026","03/05/2025","102","Risk Level 2",""
"200","2010","APPLE TEN HOSPITALITY MANAGEMENT INC","SEAT","","ATTN: GENERAL MANAGER","4075 SW 33RD PLACE","","","GAINESVILLE","FL","32608","352.338.1466","11","HILTON GARDEN INN GAINESVILLE","","4075 SW 33 PL","","","GAINESVILLE","FL","32608","11","Alachua","352.338.1466","5","10","SEA1103081","45","20","06/01/2025","01/02/2025","44","Risk Level 2",""
"200","2010","HAPPY WOK QIU LLC","SEAT","","","8595 BEACH BLVD #348","","","JACKSONVILLE","FL","32216","904.620.0788","26","HAPPY WOK","","8595 BEACH BLVD STE# 348","","","JACKSONVILLE","FL","32216","26","Duval","904.620.0788","5","24","SEA2612952","45","20","06/01/2025","04/23/2025","20","Risk Level 2",""
"200","2010","SBB3 ENTERPRISES INC","NOST","","LITTLE CAESARS PIZZA","689 CLAIRE LN","","","ORANGE PARK","FL","32073","","20","LITTLE CAESARS PIZZA","","2468 BLANDING BLVD #101","","","MIDDLEBURG","FL","32068","20","Clay","904.291.2000","5","07","NOS2001258","20","20","06/01/2026","02/17/2025","0","Risk Level 1",""
"200","2010","CGPM MANAGERS II LLC","SEAT","","","3989 EAGLE LANDING PKWY","","","ORANGE PARK","FL","32065","","20","EAGLE LANDING GOLF CLUB","","3989 EAGLE LANDING PKWY","","","ORANGE PARK","FL","32065","20","Clay","904 291 5600","5","25","SEA2001140","20","20","06/01/2026","04/30/2025","204","Risk Level 2",""
"200","2010","FCCL RODRIGUEZ INC","SEAT","","Imelda Bello","10915 BAYMEADOWS RD BAY #101","","","JACKSONVILLE","FL","32256","9043491239","26","TEQUILAS MEXICAN RESTAURANT","","10915 BAYMEADOWS RD BAY #101","","","JACKSONVILLE","FL","32256","26","Duval","904.349.1239","5","22","SEA2613323","20","20","06/01/2026","05/02/2025","166","Risk Level 2",""
"200","2010","KING PALACE CHOPSTICKS LLC","SEAT","","","515 PALM COAST PKWY SW #19","","","PALM COAST","FL","32137","386.597.2186","28","KING PALACE CHINESE RESTAURANT","","515 PALM COAST PKWY SW #19","","","PALM COAST","FL","32137","28","Flagler","386.597.2186","5","02","SEA2800706","20","20","06/01/2026","02/18/2025","8","Risk Level 2",""
"200","2010","NAKEZ FOODS INC","SEAT","","JOHN D ZEKAN","13195 SE 30TH. CT.","","","BELLEVIEW","FL","34420","352.693.4410","52","HUNGRY HOWIE'S PIZZA & SUBS","","10251 SE HWY 441","","","BELLEVIEW","FL","34420","52","Marion","352.307.4694","5","26","SEA5202007","20","20","06/01/2026","01/09/2025","18","Risk Level 1",""
"200","2010","NONNA'S TRATTORIA INC","SEAT","","","234 ZANCARA STREET ","","","ST AUGUSTINE ","FL","32084","904.891.0318","65","NONNA'S TRATTORIA","","2 AVILES ST","","","SAINT AUGUSTINE","FL","32084","65","St. Johns","904.827.0777","5","14","SEA6502022","20","20","06/01/2026","06/26/2025","36","Risk Level 2",""
"200","2010","SAKE SUSHI INC","SEAT","","","8206 PHILLIPS HWY #31","","","JACKSONVILLE","FL","32256","904.647.6000","26","SAKE SUSHI","","8206 PHILIPS HWY UNIT 31","","","JACKSONVILLE","FL","32256","26","Duval","904.647.6000","5","22","SEA2614680","20","20","06/01/2026","04/17/2025","94","Risk Level 2",""
"200","2010","ST JOHN DONUTS LLC","SEAT","","","159 YELLOW BILL LN","","","PONTE VEDRA BEACH","FL","32082","860.539.9903","65","DUNKIN DONUTS","","2274 SR 16","","","SAINT AUGUSTINE","FL","32084","65","St. Johns","904.827.1240","5","14","SEA6502020","20","20","06/01/2026","03/03/2025","30","Risk Level 1",""
"200","2015","COMPASS GROUP THE AMERICAS","VEND","","","629 STEVENS ST","","","JACKSONVILLE","FL","32205","9047831340","26","VISTAKON- PHASE 1 BRKRM","","7500 CENTURION PKWY","","","JACKSONVILLE","FL","32256","26","Duval","904.783.1340","5","22","VEN2612768","20","20","06/01/2026","01/09/2025","0","",""
"200","2010","BARBER NANCY RUTH","SEAT","","","235 8 AVE S","","","JACKSONVILLE","FL","32250","904-241-2211","26","BREEZY COFFEE SHOP","","235 8 AVE S","","","JACKSONVILLE BEACH","FL","32250","26","Duval","904-241-2211","5","17","SEA2614686","45","20","06/01/2025","02/05/2025","60","Risk Level 2",""
"200","2010","JGR SERVICES INC","SEAT","","MELISSA SMITH","201 MONUMENT ROAD","","","JACKSONVILLE","FL","32225","904-646-0001","26","BEST BET","","201 MONUMENT RD","","","JACKSONVILLE","FL","32225","26","Duval","904-646-0001","5","16","SEA2614761","20","20","06/01/2026","03/18/2025","94","Risk Level 2",""
"200","2010","MARKET OF MARION INC","NOST","","","12888 SE HWY 441","","","BELLEVIEW","FL","34420","","52","MARKET OF MARION CONCESSION H","","12888 SE HWY 441","","","BELLEVIEW","FL","34420","52","Marion","352-245-1196","5","26","NOS5202791","20","20","06/01/2026","03/28/2025","0","Risk Level 1",""
"200","2010","POE'S TAVERN-JAX BEACH, LLC","SEAT","","","363 ATLANTIC BLVD #1","","","ATLANTIC BEACH","FL","32233","","26","POE'S TAVERN","","363 ATLANTIC BLVD #1","","","ATLANTIC BEACH","FL","32233","26","Duval","904.241.7637","5","17","SEA2612482","20","20","06/01/2026","03/10/2025","175","Risk Level 2",""
"200","2010","RAMIA JOSE","SEAT","","","P O BOX 493210","","","LEESBURG","FL","34749","407.230.7288","45","DOMINOS PIZZA","","3131 SE COLLEGE RD","#305","","OCALA","FL","34474","52","Marion","352.867.5900","5","08","SEA5202509","20","20","06/01/2026","06/30/2025","4","Risk Level 1",""
"200","2010","SAKURA PALM COAST LLC","SEAT","","","260 CYPRESS EDGE DR #113","","","PALM COAST","FL","32164","386-675-6848","28","TOKYO JAPANESE STEAKHOUSE","","260 CYPRESS EDGE DR #113","","","PALM COAST","FL","32164","28","Flagler","386.447.9888","5","02","SEA2800684","45","20","06/01/2025","03/26/2025","165","Risk Level 2",""
"200","2010","SUBWAY OF INGLIS INC","SEAT","","","20 E HWY 40","","","INGLIS","FL","34449","352.221.4339","48","SUBWAY","","20 E HWY 40","","","INGLIS","FL","34449","48","Levy","352-447-4665","5","03","SEA4800592","20","20","06/01/2026","11/19/2024","36","Risk Level 1",""
"200","2010","TAO AND FEN LLC","SEAT","","","728 NE 36 AVE","","","OCALA","FL","34470-1031","352.236.6888","52","CHINA TOP","","728 NE 36 AVE","","","OCALA","FL","34470-1031","52","Marion","352.236.6888","5","08","SEA5202328","20","20","06/01/2026","03/04/2025","12","Risk Level 2",""
"200","2010","CARRABBAS ITALIAN GRILL LLC","SEAT","","","2202 N WESTSHORE BLVD 5TH FLOOR","","","TAMPA","FL","33607","813-282-1225","39","CARRABBAS ITALIAN GRILL","","8406 BLANDING BLVD","","","JACKSONVILLE","FL","32244","26","Duval","904.777-2225","5","25","SEA2614702","20","20","06/01/2026","02/20/2025","233","Risk Level 2",""
"200","2010","MAYES FOOD SERVICES INC","SEAT","","","2015 LAKESIDE DR","","","JACKSONVILLE BEACH","FL","32250","904-716-6921","26","MAYES FOOD SERVICES","","225 TALLYRAND AVE","","","JACKSONVILLE","FL","32202","26","Duval","904.434.3316","5","12","SEA2614700","20","20","06/01/2026","11/19/2024","150","Risk Level 1",""
"200","2010","SAMMY J'S BOSTON'S BEST BREAKFAST INC","SEAT","","","77 FOLSON LN","","","PALM COAST","FL","32137","","28","SAMMY J'S BOSTON'S BEST BREAKFAST","","2513 W MOODY BLVD","","","FLAGLER BEACH","FL","32136","28","Flagler","386.693.4864","5","02","SEA2800755","20","20","06/01/2026","01/07/2025","58","Risk Level 2",""
"200","2010","WEN SOUTH LLC","SEAT","","","45 OTTAWA AVE SW STE 600","","","GRAND RAPIDS","MI","49503","616.776.2600","722","WENDY'S OLD FASHIONED HAMBURGERS 94","","210 WALKER DR","","","KEYSTONE HEIGHTS","FL","32656","20","Clay","352.473.3636","5","20","SEA2001085","20","20","06/01/2026","01/03/2025","94","Risk Level 2",""
"200","2010","WEN SOUTH LLC","SEAT","","","45 OTTAWA AVENUE SW","SUITE 600","","GRAND RAPIDS","MI","49503","616.7762600","","WENDY'S OLD FASHIONED HAMBURGERS #93","","1511 S 6 ST","","","MACCLENNY","FL","32063","12","Baker","904.259.1221","5","20","SEA1200119","20","20","06/01/2026","12/18/2024","94","Risk Level 2",""
"200","2010","ALACHUA BBQ LLC","SEAT","","TREY DIXON","PO BOX 2495","","","OCALA","FL","34471","352.665.9307","52","SONNY'S REAL PIT BAR-B-Q","","15935 NW US 441","","","ALACHUA","FL","32615","11","Alachua","386.462.3180","5","05","SEA1101628","20","20","06/01/2026","01/07/2025","180","Risk Level 2",""
"200","2010","BALLYHOO GAINESVILLE LLC","SEAT","","","3700 W NEWBERRY RD","","","GAINESVILLE","FL","32607","352.373.0059","11","BALLYHOO GRILL","","3700 W NEWBERRY RD","","","GAINESVILLE","FL","32607","11","Alachua","352-373-0059","5","05","SEA1102274","45","20","06/01/2025","03/27/2025","150","Risk Level 2",""
"200","2010","COURTYARD MANAGEMENT CORP","SEAT","","","14390 MAYO BLVD","","","JACKSONVILLE","FL","32224","904.223.1700","26","COURTYARD BY MARRIOTT","","14390 MAYO BLVD","","","JACKSONVILLE","FL","32224","26","Duval","904.223.1700","5","21","SEA2609475","45","20","06/01/2025","05/19/2025","78","Risk Level 2",""
"200","2010","ENKELYOLA FEIMI","SEAT","","","5800 BEACH BLVD  STE 107","","","JACKSONVILLE","FL","32207","","26","MEGA'S PIZZERIA","","5800 BEACH BLVD  STE 107","","","JACKSONVILLE","FL","32207","26","Duval","904 396 1164","5","12","SEA2612541","20","20","06/01/2026","02/03/2025","80","Risk Level 2",""
"200","2010","JACALO LLC","SEAT","","","10 ANASTASIA BLVD","","","SAINT AUGUSTINE","FL","32080","","65","SHANGHAI NOBBY'S","","10 ANASTASIA BLVD","","","SAINT AUGUSTINE","FL","32080","65","St. Johns","904-547-2188","5","23","SEA6500703","45","20","06/01/2022","06/17/2025","88","Risk Level 1",""
"200","2010","PANDA EXPRESS GROUP INC","SEAT","","PANDA EXPRESS #2117-TAX DEPT","1683 WALNUT GROVE AVE","","","ROSEMEAD","CA","91770","626.372.8203","99","PANDA EXPRESS","","3610 SW ARCHER RD","","","GAINESVILLE","FL","32608","11","Alachua","352.372.7977","5","10","SEA1103288","20","20","06/01/2026","01/28/2025","44","Risk Level 2",""
"200","2010","ASIAN STAR GROUP INC","SEAT","","Nelson Zheng","2120 SW 13 ST","","","GAINESVILLE","FL","32608","9176502866","11","CHINA STAR","","2120 SW 13 ST","","","GAINESVILLE","FL","32608","11","Alachua","352-338-8282","5","10","SEA1103290","20","20","06/01/2026","01/29/2025","48","Risk Level 2",""
"200","2010","BBQ SHACK LLC","SEAT","","DONNA WATSON","7440  N HWY US 19","","","FANNING SPRINGS","FL","32693","352-221-1502","48","BBQ SHACK","","7440 N US HWY 19","","","FANNING SPRINGS","FL","32693","48","Levy","352-463-0355","5","03","SEA3100101","20","20","06/01/2026","01/08/2025","25","Risk Level 2",""
"200","2010","EPPING FOREST YACHT CLUB INC","SEAT","","Wm Ackland","9540 SAN JOSE BLVD","","","JACKSONVILLE","FL","32257","904-273-7746","26","EPPING FOREST YACHT CLUB","","1830 EPPING FOREST DR","","","JACKSONVILLE","FL","32217-2645","26","Duval","904.739.7200","5","13","SEA2609571","20","20","06/01/2026","11/19/2024","150","Risk Level 2",""
"200","2010","JAYSHRI INC","SEAT","","","2228 PHILLIPS HWY","","","JACKSONVILLE","FL","32207","","26","MAGNUSON HOTEL","","2228 PHILLIPS HWY","","","JACKSONVILLE","FL","32207","26","Duval","904-396-4090","5","12","SEA2614730","20","20","06/01/2026","11/19/2024","12","Risk Level 1",""
"200","2010","KC'S DIVE IN LLC","SEAT","","SCOTT COVERT","5545 A1A S","","","SAINT AUGUSTINE","FL","32080","904-669-5112","65","RED FROG & MCTOADS GRUB & PUB","","5545 A1A S #106","","","SAINT AUGUSTINE","FL","32080","65","St. Johns","904-814-8430","5","23","SEA6501443","45","20","06/01/2025","04/17/2025","155","Risk Level 2",""
"200","2010","JIANG AND FAMILY INC","SEAT","","LEE LIN & RONG JIANG","1301 MONUMENT RD #7","","","JACKSONVILLE","FL","32225","","26","HONG KONG CHINESE RESTAURANT","","1301 MONUMENT RD #7","","","JACKSONVILLE","FL","32225","26","Duval","904.551-4021","5","16","SEA2612814","20","20","06/01/2026","03/03/2025","20","Risk Level 2",""
"200","2010","MICUKIC SLAVISA","SEAT","","","9834 OLD BAYMEADOWS RD","","","JACKSONVILLE","FL","32256","","26","COFFEE GRINDER","","9834 OLD BAYMEADOWS RD","","","JACKSONVILLE","FL","32256","26","Duval","904.642-7600","5","22","SEA2614713","20","20","06/01/2026","03/05/2025","37","Risk Level 1",""
"200","2010","ZHONG XIAN INC","SEAT","","","5016 BLANDING BLVD","","","JACKSONVILLE","FL","32210","","26","SILVER STAR","","5016 BLANDING BLVD","","","JACKSONVILLE","FL","32210","26","Duval","904.778.8500","5","18","SEA2613779","20","20","06/01/2026","06/30/2025","140","Risk Level 2",""
"200","2010","CHECKERS DRIVE IN RESTAURANTS INC","SEAT","","Attn: Legal","4300 W CYPRESS ST SUITE 600","","","TAMPA","FL","33607","813.283.7000","39","CHECKERS #3175","","5497 SE ABSHIER BLVD","","","BELLEVIEW","FL","34420","52","Marion","352.307.0504","5","26","SEA5201918","20","20","06/01/2026","04/01/2025","28","Risk Level 2",""
"200","2010","DOW SHERWOOD CORPORATION","SEAT","","ROXANNE MARCHETTA","550 N Reo St ST. 200","","","TAMPA","FL","33609","8138855434","39","VILLAGE INN #24","","900 PONCE DELEON","","","ST AUGUSTINE","FL","32084","65","St. Johns","904-824-4377","5","14","SEA6500303","20","20","06/01/2026","04/14/2025","140","Risk Level 2",""
"200","2010","EL POTRO MEXICAN RESTAURANT #18 INC","SEAT","","","1553 N 3 ST","","","JACKSONVILLE BEACH","FL","32250","904.536.4092","26","EL POTRO MEXICAN RESTAURANT #18","","1553 N 3 ST","","","JACKSONVILLE BEACH","FL","32250","26","Duval","904.241.6910","5","17","SEA2611353","20","20","06/01/2026","02/24/2025","175","Risk Level 2",""
"200","2010","FREEZETTE LLC","SEAT","","","P O BOX 16654","","","FERNANDINA BEACH","FL","32035-6654","","55","TASTY'S","","710 CENTRE ST","","","FERNANDINA BEACH","FL","32034","55","Nassau","904 321 0409","5","15","SEA5501086","20","20","06/01/2026","03/17/2025","80","Risk Level 2",""
"200","2010","CAPTAINS BAIT TACKLE & BBQ LLC","SEAT","","","13 CAPRI CT","","","PALM COAST","FL","32137","","28","CAPTAINS BAIT TACKLE & BBQ","","5862 N OCEANSHORE BLVD","","","PALM COAST","FL","32137","28","Flagler","386 597 2888","5","02","SEA2800760","20","20","06/01/2026","01/27/2025","98","Risk Level 2",""
"200","2010","EPPING FOREST YACHT CLUB INC","SEAT","","Wm Ackland","9540 SAN JOSE BLVD","","","JACKSONVILLE","FL","32257","904-273-7746","26","EPPING FOREST YACHT CLUB WHEELHOUSE","","1820 EPPING FOREST DR","","","JACKSONVILLE","FL","32217-2645","26","Duval","904.739.7200","5","13","SEA2609540","20","20","06/01/2026","11/19/2024","40","Risk Level 2",""
"200","2010","SUBWAY OF HAWTHORNE INC","SEAT","","","6005 SE US HWY 301 STE 103","","","HAWTHORNE","FL","32640","3524815900","11","SUBWAY","","6005 SE US HWY 301 STE 103","","","HAWTHORNE","FL","32640","11","Alachua","3524815900","5","20","SEA1102500","20","20","06/01/2026","12/06/2024","24","Risk Level 1",""
"200","2010","SOUTHEASTERN PIZZA GROUP THREE, LLC","NOST","","","186 SEVEN FARMS DR ","SUITE F-396","","DANIEL ISLAND","SC","29492","843-958-8660","741","PIZZA HUT 7468","","463688 SR 200 UNIT 13","","","YULEE","FL","32097","55","Nassau","904.225.8304","5","15","NOS5501083","20","20","06/01/2026","11/19/2024","0","Risk Level 1",""
"200","2010","MIYAKO JAPANESE STEAKHOUSE LLC","SEAT","","ZHENBIN WENG","4713 SW 65 PL","","","OCALA","FL","34474","917.683.3067","52","GRACE JAPANESE STEAKHOUSE","","3035 SE MARICAMP RD #101","","","OCALA","FL","34471","52","Marion","352.368.6888","5","09","SEA5202805","20","20","06/01/2026","05/14/2025","160","Risk Level 2",""
"200","2014","LR CONSULTING GROUP LLC","MFDV","","LYNN A RUSHLOW","8611 NW 162ND CT","","","MORRISTON","FL","32668","352.425.0108","48","YUM YUM KITCHEN","","8611 NW 162 CT","","","MORRISTON","FL","32668","48","Levy","352.489.8545","5","03","MFD4850041","20","20","06/01/2026","03/12/2025","0","Risk Level 2",""
"200","2010","FALAFEL QUEENS LLC","SEAT","","","1080 SOUTH PONCE DE LEON","","","SAINT AUGUSTINE","FL","32084","","65","FALAFEL QUEENS","","1080 PONCE DE LEON","","","SAINT AUGUSTINE","FL","32084","65","St. Johns","904.217.4886","5","14","SEA6502029","20","20","06/01/2026","05/27/2025","10","Risk Level 2",""
"200","2010","REDLEG VENTURES LLC","SEAT","","","99 KING ST","","#4364","SAINT AUGUSTINE","FL","32085","9782047379","65","BARLEY REPUBLIC PUBLIC HOUSE","","48 SPANISH ST","","","SAINT AUGUSTINE","FL","32084","65","St. Johns","904 547 2023","5","14","SEA6501654","20","20","06/01/2026","06/26/2025","45","Risk Level 2",""
"200","2010","ASH LEAH ENTERPRISES INC","SEAT","","","9716 HECKSCHER DR","","","JACKSONVILLE","FL","32226","904.251.2449","26","SANDOLLAR RESTAURANT & MARINA","","9716 HECKSCHER DR","","","JACKSONVILLE","FL","32226","26","Duval","904.251.2449","5","16","SEA2611931","20","20","06/01/2026","02/18/2025","165","Risk Level 2",""
"200","2010","KAI YAN LU","SEAT","","","85 AVA WAY STE #104","","","SAINT AUGUSTINE","FL","32084","904.392.3888","65","FIRE WOK","","85 AVA WAY STE #104","","","SAINT AUGUSTINE","FL","32084","65","St. Johns","904.819.6889","5","14","SEA6502044","45","20","06/01/2025","01/30/2025","8","Risk Level 2",""
"200","2010","PARIS SYSTEM LLC","SEAT","","Darleen Randall","100 SW 75 ST STE 208","","","GAINESVILLE","FL","32607","352-331-9803","11","MCDONALD'S #34967","","14124 W NEWBERRY RD","","","NEWBERRY","FL","32669","11","Alachua","352-331-1108","5","03","SEA1103295","20","20","06/01/2026","01/21/2025","72","Risk Level 1",""
"200","2010","THAI ME UP LLC","SEAT","","","2437 SW 27TH AVE","","","OCALA","FL","34471","3522993820","52","AYUTTAYA THAI CUISINE","","2437 SW 27 AVE","","","OCALA","FL","34471","52","Marion","352.237.3433","5","09","SEA5202349","20","20","06/01/2026","03/24/2025","99","Risk Level 2",""
"200","2010","OLE SANCHEZ INC","SEAT","","MARIO SANCHEZ","9921 ATLANTIC BLVD","","","JACKSONVILLE","FL","32225","904.721.2131","26","OLE MEXICAN RESTAURANT","","9921 ATLANTIC BLVD","","","JACKSONVILLE","FL","32225","26","Duval","904.721.2131","5","16","SEA2612906","20","20","06/01/2026","02/14/2025","150","Risk Level 2",""
"200","2010","ESCALANTE-GRAND HAVEN LLC","SEAT","","","500  RIVERFRONT DRIVE","","","PALM COAST","FL","32137","817-210-4294","28","GRAND HAVEN GOLF CLUB (CLUBHOUSE)","","500 RIVERFRONT DR","","","PALM COAST","FL","32137","28","Flagler","386-445-2327","5","02","SEA2800576","45","20","06/01/2025","02/21/2025","176","Risk Level 2",""
"200","2010","ESCALANTE-GRAND HAVEN, LLC","SEAT","","","500 RIVERFRONT DRIVE","","","PALM COAST","FL","32137","8172104294","28","GRAND HAVEN GOLF","","500 RIVERFRONT DR","","","PALM COAST","FL","32137","28","Flagler","386-445-2327","5","02","SEA2800604","45","20","06/01/2025","11/19/2024","30","Risk Level 1",""
"200","2010","LYNCH MARY","SEAT","","","615 US HWY 90 W","","","BALDWIN","FL","32234","904.266.2734","26","PAPA SEAN'S PIZZA","","615 US HWY 90 W","","","BALDWIN","FL","32234","26","Duval","904-266-3315","5","25","SEA2614742","20","20","06/01/2026","03/05/2025","50","Risk Level 1",""
"200","2014","RONALD S PERRY ELECTRONICS INC","MFDV","","","11489 STINGER WAY","","","JACKSONVILLE","FL","32223","","26","DAGWOOD'S FOOD TRUCK","","2346 W BEAVER ST","","","JACKSONVILLE","FL","32209","26","Duval","904-509-8135","5","18","MFD2651422","20","20","06/01/2026","12/12/2024","0","Risk Level 2",""
"200","2010","CHIEFLAND BBQ INC","SEAT","","","6650 NW 140TH STREET","","","CHIEFLAND","FL","32626","","48","BUBBAQUE'S 6001","","1306 N YOUNG BLVD","","","CHIEFLAND","FL","32626","48","Levy","352.493.4227","5","03","SEA4800597","20","20","06/01/2026","02/10/2025","44","Risk Level 2",""
"200","2010","LAMPSTAND FOODS LLC","NOST","","","12877 SHIREWOOD LANE","","","JACKSONVILLE","FL","32224","9043094740","26","LITTLE CAESARS","","1136 DUNN AVE","","","JACKSONVILLE","FL","32218","26","Duval","904.404.7104","5","19","NOS2614760","20","20","06/01/2026","12/05/2024","0","Risk Level 1",""
"200","2010","MAMBOS CCP LLC","SEAT","","","13770 BEACH BLVD  STE 9","","","JACKSONVILLE","FL","32224","","26","MAMBOS CUBAN CAFE","","13770 BEACH BLVD  STE 9","","","JACKSONVILLE","FL","32224","26","Duval","904 374 2046","5","21","SEA2614320","20","20","06/01/2026","02/12/2025","160","Risk Level 2",""
"200","2010","POWER OF THE KINGDOM INC","SEAT","","PRASIT SITTIRANGSENAPA","3131 SW COLLEGE RD #206","","","OCALA","FL","34474","352.789.9947","52","ROYAL ORCHID THAI CUISINE","","3131 SW COLLEGE RD #206","","","OCALA","FL","34474","52","Marion","352.237.4949","5","08","SEA5201105","20","20","06/01/2026","06/30/2025","80","Risk Level 2",""
"200","2010","SMG FOOD AND BEVERAGE LLC","NOST",""," ","300 A. PHILIP RANDOLPH BLVD","","","JACKSONVILLE","FL","32202","904-854-0891","26","SAVOR @ TIMES UNION CENTER FOR THE PERFORMING ARTS","","300 WEST WATERS STREET","","","JACKSONVILLE ","FL","32202","26","Duval","904.633.6110","5","12","NOS2614777","20","20","06/01/2026","03/13/2025","0","Risk Level 1",""
"200","2010","SWEET SENSATIONS, LLC","SEAT","","","25 NORTH ORANGE AVENUE","","","GREEN COVE SPRINGS","FL","32043","","20","SWEET SENSATIONS","","25 NORTH ORANGE AVE","","","GREEN COVE SPRINGS","FL","32043","20","Clay","904.529-8554","5","07","SEA2001266","20","20","06/01/2026","03/19/2025","88","Risk Level 2",""
"200","2010","SHREEJI SUB SHOP INC","SEAT","","","8403-1 ATLANTIC BLVD","","","JACKSONVILLE","FL","32211","901.590.5474","26","SUBWAY 20208","","8403-1 ATLANTIC BLVD","","","JACKSONVILLE","FL","32211","26","Duval","904.855.0845","5","16","SEA2612309","20","20","06/01/2026","11/19/2024","40","Risk Level 1",""
"200","2010","ALTA SUBWAY INC","SEAT","","","1653 HOLLY OAKS LAKE RD W","","","JACKSONVILLE","FL","32225","","26","SUBWAY 45191","","12400 YELLOW BLUFF RD  STE 206","","","JACKSONVILLE","FL","32226","26","Duval","904 696 9284","5","16","SEA2614776","20","20","06/01/2026","11/19/2024","40","Risk Level 1",""
